PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
0.350000,0.390000,0.070000,0.400000,0.120000,74.639999,7.490000,1.530000,267.130005,31.250000,64237.261719,34.42,101.29,3.000000,CO,17156
0.360000,0.400000,0.080000,0.420000,0.120000,74.290001,7.170000,0.550000,266.660004,31.230000,63916.570312,34.43,101.45,3.000000,CO,17157
0.390000,0.440000,0.090000,0.470000,0.120000,74.269997,7.480000,-0.000000,265.829987,31.420000,63127.210938,34.43,101.62,3.000000,CO,17158
0.400000,0.450000,0.090000,0.460000,0.120000,74.419998,8.610000,-0.310000,266.130005,29.490000,63277.039062,34.44,101.78,3.000000,CO,17159
0.410000,0.460000,0.090000,0.460000,0.120000,74.120003,8.670000,-0.090000,267.850006,25.820000,64794.519531,34.44,101.95,3.000000,CO,17160
0.450000,0.520000,0.120000,0.480000,0.120000,71.750000,6.730000,0.190000,269.220001,23.959999,66277.171875,34.44,102.11,3.000000,CO,17161
0.120000,0.130000,0.010000,0.070000,0.110000,71.709999,10.140000,1.480000,259.309998,33.250000,54459.710938,33.73,89.98,2.750000,CO,17345
0.120000,0.130000,0.010000,0.070000,0.110000,72.230003,9.980000,1.090000,259.309998,32.599998,54400.109375,33.75,90.14,2.750000,CO,17346
0.120000,0.130000,0.010000,0.070000,0.110000,72.430000,10.070000,0.700000,258.850006,33.759998,53997.308594,33.77,90.3,2.750000,CO,17347
0.110000,0.130000,0.010000,0.070000,0.110000,72.889999,10.890000,0.720000,257.640015,36.709999,53029.531250,33.79,90.47,2.750000,CO,17348
0.110000,0.130000,0.010000,0.060000,0.110000,73.559998,11.670000,0.930000,257.380005,37.529999,52756.160156,33.81,90.63,2.750000,CO,17349
0.110000,0.130000,0.010000,0.070000,0.110000,72.489998,11.810000,1.690000,258.309998,35.570000,53483.488281,33.82,90.79,2.750000,CO,17350
0.110000,0.120000,0.010000,0.070000,0.110000,71.949997,11.370000,2.190000,259.480011,33.000000,54403.890625,33.84,90.95,2.750000,CO,17351
0.110000,0.130000,0.010000,0.070000,0.110000,71.529999,11.070000,1.910000,260.029999,31.559999,54850.718750,33.86,91.12,2.750000,CO,17352
0.110000,0.120000,0.010000,0.070000,0.110000,71.660004,11.560000,1.290000,259.079987,33.139999,54128.929688,33.88,91.28,2.750000,CO,17353
0.110000,0.120000,0.010000,0.070000,0.110000,73.750000,12.210000,0.880000,258.160004,34.980000,53317.089844,33.9,91.44,2.750000,CO,17354
0.110000,0.120000,0.010000,0.070000,0.110000,74.480003,11.930000,0.960000,259.390015,31.590000,54092.410156,33.91,91.6,2.750000,CO,17355
0.110000,0.120000,0.010000,0.070000,0.110000,74.220001,10.910000,1.120000,261.190002,27.719999,55409.410156,33.93,91.77,2.750000,CO,17356
0.110000,0.120000,0.020000,0.080000,0.110000,73.529999,10.020000,1.190000,262.350006,25.559999,56362.968750,33.95,91.93,2.750000,CO,17357
0.110000,0.130000,0.020000,0.090000,0.110000,73.080002,9.860000,1.100000,262.869995,24.670000,56854.480469,33.96,92.09,2.750000,CO,17358
0.120000,0.130000,0.020000,0.110000,0.110000,71.989998,10.560000,0.960000,262.640015,24.930000,56782.648438,33.98,92.25,2.750000,CO,17359
0.120000,0.130000,0.020000,0.130000,0.110000,72.800003,10.880000,1.040000,263.040009,24.280001,57073.449219,34.0,92.42,2.750000,CO,17360
0.120000,0.130000,0.020000,0.120000,0.110000,72.550003,10.400000,1.120000,263.820007,23.180000,57686.640625,34.01,92.58,2.750000,CO,17361
0.120000,0.130000,0.020000,0.120000,0.110000,71.099998,10.050000,1.270000,264.040009,22.870001,57986.199219,34.03,92.74,2.750000,CO,17362
0.120000,0.130000,0.020000,0.120000,0.110000,70.300003,9.990000,1.570000,264.230011,22.750000,58275.320312,34.04,92.91,2.750000,CO,17363
0.120000,0.140000,0.020000,0.120000,0.110000,69.849998,10.090000,1.530000,264.369995,22.680000,58459.820312,34.06,93.07,2.750000,CO,17364
0.120000,0.140000,0.020000,0.120000,0.110000,69.400002,9.950000,0.910000,263.940002,23.530001,58187.871094,34.07,93.23,2.750000,CO,17365
0.120000,0.140000,0.020000,0.110000,0.110000,70.879997,9.070000,0.370000,263.459991,24.719999,57882.019531,34.09,93.4,2.750000,CO,17366
0.130000,0.140000,0.020000,0.110000,0.110000,70.860001,8.080000,0.290000,263.220001,25.570000,57850.601562,34.1,93.56,2.750000,CO,17367
0.130000,0.140000,0.020000,0.110000,0.110000,70.650002,7.750000,0.670000,262.609985,26.879999,57458.761719,34.12,93.72,2.750000,CO,17368
0.130000,0.150000,0.020000,0.110000,0.110000,70.349998,8.260000,1.110000,261.529999,28.840000,56571.750000,34.13,93.89,2.750000,CO,17369
0.140000,0.150000,0.020000,0.110000,0.110000,70.760002,8.950000,1.280000,261.279999,29.150000,56241.789062,34.15,94.05,2.750000,CO,17370
0.140000,0.150000,0.020000,0.110000,0.110000,72.080002,9.040000,1.630000,261.690002,28.629999,56544.101562,34.16,94.21,2.750000,CO,17371
0.140000,0.160000,0.020000,0.110000,0.110000,72.910004,9.100000,2.180000,261.720001,29.100000,56640.199219,34.17,94.38,2.750000,CO,17372
0.140000,0.160000,0.020000,0.110000,0.110000,73.750000,9.580000,2.320000,261.399994,30.160000,56398.050781,34.19,94.54,2.750000,CO,17373
0.150000,0.160000,0.020000,0.110000,0.110000,74.300003,9.520000,2.240000,261.980011,29.680000,56871.359375,34.2,94.7,2.750000,CO,17374
0.150000,0.170000,0.020000,0.120000,0.110000,74.330002,8.740000,2.410000,262.410004,30.280001,57408.058594,34.21,94.87,2.750000,CO,17375
0.160000,0.180000,0.030000,0.140000,0.110000,74.709999,8.730000,2.370000,261.230011,33.959999,56653.101562,34.23,95.03,2.750000,CO,17376
0.160000,0.180000,0.020000,0.150000,0.110000,75.430000,9.570000,2.060000,260.320007,36.580002,55928.710938,34.24,95.2,2.750000,CO,17377
0.160000,0.170000,0.020000,0.140000,0.120000,76.050003,10.020000,1.760000,261.250000,34.520000,56584.210938,34.25,95.36,3.000000,CO,17378
0.160000,0.170000,0.020000,0.160000,0.120000,76.099998,9.050000,0.930000,263.350006,30.230000,58280.398438,34.26,95.52,3.000000,CO,17379
0.160000,0.170000,0.030000,0.220000,0.120000,76.290001,7.230000,0.530000,263.700012,29.840000,58849.218750,34.28,95.69,3.000000,CO,17380
0.160000,0.180000,0.030000,0.270000,0.120000,75.510002,7.090000,1.370000,261.579987,33.820000,57181.199219,34.29,95.85,3.000000,CO,17381
0.160000,0.180000,0.030000,0.250000,0.120000,74.739998,8.710000,1.700000,260.359985,35.580002,56062.308594,34.3,96.02,3.000000,CO,17382
0.160000,0.180000,0.030000,0.230000,0.120000,75.779999,9.420000,1.350000,261.429993,33.220001,56805.101562,34.31,96.18,3.000000,CO,17383
0.160000,0.180000,0.030000,0.200000,0.120000,76.279999,8.810000,1.130000,262.109985,32.669998,57424.750000,34.32,96.34,3.000000,CO,17384
0.170000,0.190000,0.030000,0.180000,0.120000,76.779999,8.340000,1.270000,261.579987,34.680000,57143.679688,34.33,96.51,3.000000,CO,17385
0.190000,0.210000,0.030000,0.170000,0.120000,77.370003,8.370000,1.680000,261.190002,36.119999,56890.460938,34.34,96.67,3.000000,CO,17386
0.200000,0.220000,0.040000,0.160000,0.120000,77.830002,8.570000,2.030000,261.320007,36.150002,57026.449219,34.35,96.84,3.000000,CO,17387
0.210000,0.240000,0.040000,0.160000,0.120000,78.110001,8.700000,2.360000,261.690002,35.340000,57359.449219,34.36,97.0,3.000000,CO,17388
0.220000,0.250000,0.040000,0.160000,0.120000,78.250000,8.660000,2.790000,261.649994,35.680000,57446.230469,34.37,97.17,3.000000,CO,17389
0.230000,0.260000,0.040000,0.160000,0.120000,78.389999,8.650000,3.350000,261.480011,36.349998,57401.519531,34.38,97.33,3.000000,CO,17390
0.230000,0.260000,0.040000,0.170000,0.120000,78.440002,8.620000,3.610000,261.820007,35.650002,57770.468750,34.39,97.49,3.000000,CO,17391
0.230000,0.260000,0.040000,0.190000,0.120000,78.540001,8.760000,3.420000,261.839996,35.790001,57893.199219,34.4,97.66,3.000000,CO,17392
0.230000,0.250000,0.040000,0.230000,0.120000,78.660004,9.620000,2.990000,261.570007,36.430000,57672.839844,34.41,97.82,3.000000,CO,17393
0.220000,0.250000,0.040000,0.240000,0.120000,78.839996,10.400000,2.420000,262.250000,34.939999,58182.839844,34.42,97.99,3.000000,CO,17394
0.220000,0.240000,0.040000,0.230000,0.120000,78.860001,10.320000,1.860000,263.170013,32.799999,58955.839844,34.43,98.15,3.000000,CO,17395
0.210000,0.240000,0.040000,0.230000,0.120000,78.620003,9.410000,1.850000,263.380005,33.139999,59257.039062,34.44,98.32,3.000000,CO,17396
0.220000,0.240000,0.040000,0.220000,0.120000,78.370003,8.310000,2.590000,263.170013,33.770000,59601.300781,34.45,98.48,3.000000,CO,17397
0.220000,0.240000,0.040000,0.190000,0.120000,78.779999,7.920000,2.540000,263.750000,36.540001,60049.160156,34.46,98.65,3.000000,CO,17398
0.230000,0.250000,0.040000,0.180000,0.120000,78.699997,7.350000,1.820000,264.079987,38.070000,60521.609375,34.46,98.81,3.000000,CO,17399
0.260000,0.290000,0.050000,0.220000,0.120000,78.120003,6.490000,1.470000,263.209991,39.889999,60171.050781,34.47,98.97,3.000000,CO,17400
0.300000,0.330000,0.060000,0.280000,0.120000,77.529999,7.270000,1.500000,261.200012,43.169998,58528.890625,34.48,99.14,3.000000,CO,17401
0.290000,0.330000,0.060000,0.270000,0.120000,77.199997,9.450000,1.460000,259.420013,46.970001,56920.148438,34.49,99.3,3.000000,CO,17402
0.250000,0.280000,0.050000,0.220000,0.110000,78.639999,10.830000,1.920000,259.869995,42.450001,56784.230469,34.49,99.47,2.750000,CO,17403
0.240000,0.260000,0.050000,0.210000,0.120000,79.180000,11.670000,2.430000,261.380005,36.200001,57703.101562,34.5,99.63,3.000000,CO,17404
0.230000,0.260000,0.040000,0.210000,0.120000,79.389999,12.240000,1.990000,263.269989,30.360001,59041.000000,34.51,99.8,3.000000,CO,17405
0.250000,0.280000,0.050000,0.260000,0.120000,75.790001,10.400000,1.210000,264.920013,27.549999,60547.121094,34.51,99.96,3.000000,CO,17406
0.340000,0.390000,0.080000,0.400000,0.120000,75.750000,7.100000,1.730000,264.309998,30.889999,60709.750000,34.52,100.13,3.000000,CO,17407
0.450000,0.510000,0.150000,0.570000,0.120000,75.260002,6.050000,2.790000,263.329987,35.639999,60405.789062,34.53,100.29,3.000000,CO,17408
0.430000,0.490000,0.140000,0.570000,0.120000,75.440002,6.750000,3.730000,264.059998,35.049999,61163.230469,34.53,100.46,3.000000,CO,17409
0.370000,0.420000,0.100000,0.530000,0.120000,75.180000,7.670000,3.740000,265.540009,31.059999,62201.039062,34.54,100.62,3.000000,CO,17410
0.360000,0.400000,0.090000,0.500000,0.120000,74.739998,8.050000,2.660000,267.119995,28.010000,63521.640625,34.54,100.79,3.000000,CO,17411
0.350000,0.390000,0.080000,0.480000,0.120000,74.230003,6.970000,1.780000,267.619995,28.350000,64470.539062,34.55,100.95,3.000000,CO,17412
0.350000,0.390000,0.080000,0.430000,0.120000,73.930000,6.450000,1.320000,266.440002,31.530001,63848.609375,34.55,101.12,3.000000,CO,17413
0.360000,0.400000,0.080000,0.430000,0.120000,73.790001,7.090000,1.090000,266.269989,31.469999,63754.730469,34.56,101.28,3.000000,CO,17414
0.390000,0.440000,0.090000,0.460000,0.120000,73.639999,7.120000,1.040000,266.970001,29.450001,64452.070312,34.56,101.45,3.000000,CO,17415
0.510000,0.590000,0.140000,0.580000,0.120000,73.510002,7.140000,0.710000,266.920013,28.549999,64392.160156,34.57,101.61,3.000000,CO,17416
0.500000,0.580000,0.130000,0.510000,0.120000,73.690002,8.310000,-0.430000,266.549988,27.840000,63990.460938,34.57,101.78,3.000000,CO,17417
0.500000,0.570000,0.120000,0.470000,0.120000,72.900002,9.270000,-1.280000,266.869995,26.070000,64195.460938,34.58,101.94,3.000000,CO,17418
0.120000,0.130000,0.010000,0.070000,0.110000,72.610001,10.080000,1.580000,259.279999,33.330002,54322.968750,33.87,89.96,2.750000,CO,17602
0.120000,0.130000,0.010000,0.070000,0.110000,71.849998,10.260000,1.240000,258.459991,34.650002,53764.031250,33.89,90.12,2.750000,CO,17603
0.120000,0.130000,0.010000,0.070000,0.110000,71.410004,10.890000,1.050000,257.329987,36.799999,52964.378906,33.9,90.28,2.750000,CO,17604
0.110000,0.130000,0.010000,0.060000,0.110000,73.010002,11.430000,1.090000,256.549988,38.349998,52318.089844,33.92,90.44,2.750000,CO,17605
0.110000,0.130000,0.010000,0.060000,0.110000,72.720001,12.590000,1.050000,255.649994,40.570000,51621.421875,33.94,90.61,2.750000,CO,17606
0.110000,0.120000,0.010000,0.060000,0.110000,72.860001,13.010000,1.370000,256.670013,37.880001,52278.550781,33.96,90.77,2.750000,CO,17607
0.110000,0.120000,0.010000,0.070000,0.110000,73.339996,11.280000,1.680000,259.100006,32.770000,54042.789062,33.98,90.93,2.750000,CO,17608
0.110000,0.120000,0.010000,0.070000,0.110000,72.839996,10.010000,1.700000,260.220001,30.799999,54947.371094,34.0,91.09,2.750000,CO,17609
0.110000,0.120000,0.010000,0.070000,0.110000,73.279999,10.950000,1.890000,259.480011,32.279999,54484.910156,34.01,91.26,2.750000,CO,17610
0.110000,0.120000,0.010000,0.070000,0.110000,76.220001,12.160000,1.590000,258.950012,32.970001,53961.750000,34.03,91.42,2.750000,CO,17611
0.110000,0.120000,0.010000,0.070000,0.110000,77.419998,11.930000,1.210000,260.429993,29.590000,54971.199219,34.05,91.58,2.750000,CO,17612
0.110000,0.120000,0.010000,0.070000,0.110000,76.680000,10.750000,0.900000,261.760010,27.070000,55996.378906,34.06,91.75,2.750000,CO,17613
0.110000,0.120000,0.020000,0.080000,0.110000,75.980003,9.830000,0.730000,262.019989,26.650000,56262.109375,34.08,91.91,2.750000,CO,17614
0.110000,0.120000,0.020000,0.080000,0.110000,75.449997,9.470000,0.730000,262.209991,26.370001,56521.800781,34.1,92.07,2.750000,CO,17615
0.110000,0.130000,0.020000,0.100000,0.110000,75.389999,9.850000,0.680000,262.089996,26.600000,56451.351562,34.11,92.24,2.750000,CO,17616
0.120000,0.130000,0.020000,0.120000,0.110000,75.669998,10.340000,0.470000,262.779999,25.570000,56958.671875,34.13,92.4,2.750000,CO,17617
0.120000,0.130000,0.020000,0.120000,0.110000,75.379997,9.930000,0.450000,263.839996,24.049999,57825.789062,34.15,92.56,2.750000,CO,17618
0.120000,0.130000,0.020000,0.120000,0.110000,74.449997,9.130000,0.620000,263.570007,24.610001,57742.500000,34.16,92.72,2.750000,CO,17619
0.120000,0.130000,0.020000,0.120000,0.110000,73.669998,8.740000,0.750000,263.089996,25.490000,57491.460938,34.18,92.89,2.750000,CO,17620
0.120000,0.140000,0.020000,0.120000,0.110000,71.519997,8.550000,0.920000,263.519989,24.920000,57909.460938,34.19,93.05,2.750000,CO,17621
0.120000,0.140000,0.020000,0.120000,0.110000,71.839996,8.080000,0.860000,263.859985,24.700001,58341.281250,34.21,93.21,2.750000,CO,17622
0.120000,0.140000,0.020000,0.120000,0.110000,71.690002,7.580000,0.500000,263.220001,26.120001,58049.738281,34.22,93.38,2.750000,CO,17623
0.130000,0.140000,0.020000,0.120000,0.110000,71.349998,7.630000,0.490000,262.309998,27.959999,57418.128906,34.24,93.54,2.750000,CO,17624
0.130000,0.140000,0.020000,0.120000,0.110000,70.430000,8.060000,1.520000,261.779999,29.040001,57116.699219,34.25,93.71,2.750000,CO,17625
0.130000,0.150000,0.020000,0.110000,0.110000,70.580002,8.430000,2.200000,261.709991,29.180000,56934.980469,34.27,93.87,2.750000,CO,17626
0.130000,0.150000,0.020000,0.110000,0.110000,70.989998,8.970000,1.850000,261.540009,29.309999,56623.800781,34.28,94.03,2.750000,CO,17627
0.130000,0.150000,0.020000,0.110000,0.110000,72.779999,9.600000,1.410000,261.410004,29.540001,56419.949219,34.3,94.2,2.750000,CO,17628
0.140000,0.150000,0.020000,0.110000,0.110000,73.830002,9.900000,1.640000,261.670013,29.309999,56617.769531,34.31,94.36,2.750000,CO,17629
0.140000,0.150000,0.020000,0.110000,0.110000,74.470001,9.820000,1.930000,262.140015,28.830000,57027.691406,34.32,94.52,2.750000,CO,17630
0.140000,0.160000,0.020000,0.110000,0.110000,74.889999,9.390000,1.640000,262.429993,28.760000,57347.808594,34.34,94.69,2.750000,CO,17631
0.150000,0.160000,0.020000,0.110000,0.120000,75.010002,8.980000,1.670000,261.899994,30.260000,57074.578125,34.35,94.85,3.000000,CO,17632
0.150000,0.170000,0.020000,0.120000,0.120000,75.250000,9.010000,2.190000,261.470001,31.809999,56831.058594,34.36,95.02,3.000000,CO,17633
0.150000,0.160000,0.020000,0.120000,0.120000,75.589996,9.180000,2.020000,261.700012,32.080002,57067.128906,34.37,95.18,3.000000,CO,17634
0.150000,0.160000,0.020000,0.130000,0.120000,75.769997,9.090000,1.230000,262.369995,31.360001,57689.820312,34.39,95.34,3.000000,CO,17635
0.150000,0.170000,0.020000,0.160000,0.120000,75.580002,8.400000,0.690000,263.040009,30.610001,58397.730469,34.4,95.51,3.000000,CO,17636
0.150000,0.170000,0.020000,0.200000,0.120000,75.820000,7.590000,1.190000,262.619995,31.620001,58187.140625,34.41,95.67,3.000000,CO,17637
0.150000,0.170000,0.020000,0.200000,0.120000,75.139999,7.590000,2.090000,261.739990,33.080002,57470.371094,34.42,95.84,3.000000,CO,17638
0.160000,0.170000,0.020000,0.190000,0.120000,74.699997,8.450000,1.930000,260.940002,34.009998,56734.851562,34.43,96.0,3.000000,CO,17639
0.160000,0.170000,0.020000,0.170000,0.120000,74.730003,9.200000,1.280000,260.890015,33.759998,56603.210938,34.45,96.17,3.000000,CO,17640
0.160000,0.180000,0.030000,0.160000,0.120000,75.680000,9.160000,1.260000,261.220001,33.480000,56886.710938,34.46,96.33,3.000000,CO,17641
0.170000,0.190000,0.030000,0.150000,0.120000,76.260002,9.010000,1.710000,260.920013,34.919998,56720.140625,34.47,96.49,3.000000,CO,17642
0.180000,0.200000,0.030000,0.150000,0.120000,76.959999,9.120000,2.130000,260.910004,35.430000,56703.199219,34.48,96.66,3.000000,CO,17643
0.190000,0.210000,0.030000,0.140000,0.120000,77.470001,9.270000,2.340000,261.220001,34.820000,56922.480469,34.49,96.82,3.000000,CO,17644
0.190000,0.220000,0.030000,0.140000,0.120000,77.820000,9.400000,2.290000,261.679993,33.779999,57290.398438,34.5,96.99,3.000000,CO,17645
0.200000,0.230000,0.040000,0.150000,0.120000,77.980003,9.320000,2.320000,262.100006,33.020000,57745.148438,34.51,97.15,3.000000,CO,17646
0.200000,0.230000,0.040000,0.150000,0.120000,78.080002,9.000000,2.530000,262.399994,32.540001,58137.480469,34.52,97.32,3.000000,CO,17647
0.200000,0.230000,0.040000,0.150000,0.120000,78.199997,8.540000,2.700000,262.730011,31.870001,58586.031250,34.53,97.48,3.000000,CO,17648
0.200000,0.230000,0.030000,0.160000,0.120000,78.459999,8.540000,2.900000,262.619995,32.500000,58612.769531,34.54,97.65,3.000000,CO,17649
0.200000,0.230000,0.030000,0.190000,0.120000,78.690002,9.320000,2.990000,262.750000,32.480000,58708.230469,34.55,97.81,3.000000,CO,17650
0.200000,0.230000,0.040000,0.210000,0.120000,78.800003,10.000000,2.540000,263.600006,31.090000,59388.781250,34.56,97.98,3.000000,CO,17651
0.210000,0.230000,0.040000,0.250000,0.120000,78.680000,10.000000,2.030000,264.160004,30.150000,59896.578125,34.57,98.14,3.000000,CO,17652
0.210000,0.230000,0.040000,0.260000,0.120000,78.680000,9.460000,1.770000,263.859985,31.280001,59750.769531,34.57,98.31,3.000000,CO,17653
0.210000,0.230000,0.040000,0.260000,0.120000,78.120003,8.800000,2.230000,262.970001,33.450001,59345.980469,34.58,98.47,3.000000,CO,17654
0.210000,0.230000,0.040000,0.210000,0.120000,78.510002,7.890000,2.420000,263.059998,34.919998,59644.781250,34.59,98.64,3.000000,CO,17655
0.240000,0.260000,0.050000,0.210000,0.120000,78.500000,6.450000,1.480000,263.079987,36.810001,60055.250000,34.6,98.8,3.000000,CO,17656
0.260000,0.290000,0.050000,0.230000,0.120000,78.389999,6.180000,1.330000,261.959991,39.849998,59217.960938,34.61,98.97,3.000000,CO,17657
0.280000,0.310000,0.060000,0.280000,0.120000,77.470001,7.610000,2.240000,260.230011,43.730000,57766.898438,34.61,99.13,3.000000,CO,17658
0.250000,0.280000,0.050000,0.240000,0.110000,77.959999,9.630000,2.040000,258.730011,46.439999,56140.160156,34.62,99.3,2.750000,CO,17659
0.230000,0.240000,0.050000,0.200000,0.110000,79.419998,11.400000,1.540000,259.070007,42.599998,55935.800781,34.63,99.46,2.750000,CO,17660
0.220000,0.240000,0.040000,0.210000,0.120000,79.760002,12.180000,2.080000,262.179993,33.189999,58243.160156,34.64,99.63,3.000000,CO,17661
0.220000,0.240000,0.040000,0.220000,0.120000,79.410004,11.570000,2.070000,265.059998,27.049999,60559.941406,34.64,99.79,3.000000,CO,17662
0.240000,0.270000,0.050000,0.300000,0.120000,75.269997,9.240000,1.680000,265.480011,26.780001,61273.058594,34.65,99.96,3.000000,CO,17663
0.310000,0.340000,0.070000,0.410000,0.120000,75.510002,6.890000,2.750000,263.959991,31.520000,60480.328125,34.66,100.12,3.000000,CO,17664
0.370000,0.430000,0.110000,0.480000,0.120000,75.260002,6.780000,3.160000,263.019989,34.360001,59835.449219,34.66,100.29,3.000000,CO,17665
0.360000,0.410000,0.100000,0.480000,0.120000,74.919998,7.420000,2.850000,265.130005,31.110001,61795.011719,34.67,100.45,3.000000,CO,17666
0.350000,0.400000,0.090000,0.550000,0.120000,73.970001,6.760000,2.060000,267.880005,26.490000,64505.300781,34.67,100.62,3.000000,CO,17667
0.360000,0.410000,0.090000,0.550000,0.120000,73.430000,5.500000,0.900000,268.149994,25.840000,65229.128906,34.68,100.78,3.000000,CO,17668
0.360000,0.410000,0.080000,0.520000,0.120000,73.309998,4.800000,0.290000,267.049988,28.219999,64656.828125,34.68,100.95,3.000000,CO,17669
0.360000,0.400000,0.080000,0.440000,0.120000,73.230003,5.880000,0.820000,265.750000,30.889999,63570.238281,34.69,101.11,3.000000,CO,17670
0.370000,0.420000,0.080000,0.440000,0.120000,73.139999,7.450000,1.120000,266.290009,29.469999,63908.410156,34.69,101.28,3.000000,CO,17671
0.410000,0.460000,0.090000,0.460000,0.120000,72.739998,7.160000,0.830000,267.720001,26.860001,65318.000000,34.7,101.44,3.000000,CO,17672
0.560000,0.650000,0.160000,0.600000,0.120000,72.500000,6.350000,0.430000,267.760010,26.530001,65592.843750,34.7,101.61,3.000000,CO,17673
0.550000,0.650000,0.140000,0.530000,0.120000,72.620003,7.390000,-0.330000,266.329987,27.790001,64313.199219,34.71,101.77,3.000000,CO,17674
0.120000,0.130000,0.010000,0.060000,0.110000,75.449997,11.150000,0.080000,258.100006,35.060001,53217.949219,33.98,89.77,2.750000,CO,17858
0.120000,0.130000,0.010000,0.070000,0.110000,75.570000,10.260000,0.550000,258.829987,33.790001,53893.820312,34.0,89.93,2.750000,CO,17859
0.120000,0.130000,0.010000,0.070000,0.110000,75.419998,10.170000,0.770000,257.709991,36.529999,53195.191406,34.02,90.1,2.750000,CO,17860
0.110000,0.130000,0.010000,0.070000,0.110000,75.459999,11.300000,0.970000,256.109985,40.580002,52058.160156,34.04,90.26,2.750000,CO,17861
0.110000,0.130000,0.010000,0.060000,0.110000,75.970001,12.520000,1.110000,255.389999,42.770000,51542.230469,34.06,90.42,2.750000,CO,17862
0.110000,0.120000,0.010000,0.060000,0.110000,76.669998,13.580000,1.070000,255.009995,43.959999,51223.628906,34.08,90.58,2.750000,CO,17863
0.110000,0.120000,0.010000,0.060000,0.110000,76.940002,13.710000,0.860000,256.630005,39.049999,52297.648438,34.09,90.75,2.750000,CO,17864
0.110000,0.120000,0.010000,0.070000,0.110000,76.440002,12.240000,0.820000,259.260010,32.720001,54242.511719,34.11,90.91,2.750000,CO,17865
0.110000,0.120000,0.010000,0.070000,0.110000,76.610001,10.670000,0.930000,260.540009,30.299999,55248.570312,34.13,91.07,2.750000,CO,17866
0.110000,0.120000,0.010000,0.070000,0.110000,76.699997,10.700000,1.230000,260.519989,30.670000,55302.789062,34.15,91.24,2.750000,CO,17867
0.110000,0.120000,0.010000,0.070000,0.110000,78.180000,11.670000,1.050000,260.510010,30.809999,55270.828125,34.17,91.4,2.750000,CO,17868
0.110000,0.120000,0.010000,0.070000,0.110000,78.830002,11.600000,0.500000,261.589996,28.790001,56082.039062,34.18,91.56,2.750000,CO,17869
0.110000,0.120000,0.010000,0.070000,0.110000,77.830002,10.440000,0.310000,262.260010,27.790001,56664.019531,34.2,91.73,2.750000,CO,17870
0.110000,0.120000,0.020000,0.080000,0.110000,77.050003,9.500000,0.420000,261.899994,28.650000,56482.691406,34.22,91.89,2.750000,CO,17871
0.110000,0.120000,0.020000,0.080000,0.110000,76.620003,9.270000,0.380000,262.070007,28.469999,56672.531250,34.23,92.05,2.750000,CO,17872
0.110000,0.130000,0.020000,0.100000,0.110000,75.750000,9.790000,0.220000,262.160004,28.309999,56862.269531,34.25,92.22,2.750000,CO,17873
0.110000,0.130000,0.020000,0.110000,0.110000,76.599998,10.410000,-0.110000,262.440002,28.010000,57009.468750,34.27,92.38,2.750000,CO,17874
0.120000,0.130000,0.020000,0.130000,0.110000,75.660004,10.580000,-0.040000,262.980011,27.070000,57470.949219,34.28,92.54,2.750000,CO,17875
0.120000,0.130000,0.020000,0.140000,0.110000,74.800003,10.070000,0.370000,262.859985,27.219999,57484.289062,34.3,92.71,2.750000,CO,17876
0.120000,0.130000,0.020000,0.130000,0.110000,74.589996,9.310000,0.400000,262.130005,28.450001,56974.339844,34.31,92.87,2.750000,CO,17877
0.120000,0.130000,0.020000,0.120000,0.110000,72.540001,8.840000,0.400000,262.459991,27.600000,57238.281250,34.33,93.03,2.750000,CO,17878
0.120000,0.130000,0.020000,0.120000,0.110000,72.699997,8.030000,0.680000,263.359985,26.180000,58129.339844,34.34,93.2,2.750000,CO,17879
0.120000,0.140000,0.020000,0.120000,0.110000,71.690002,7.610000,0.910000,262.149994,28.440001,57457.320312,34.36,93.36,2.750000,CO,17880
0.130000,0.140000,0.020000,0.120000,0.110000,71.639999,8.620000,1.140000,260.450012,31.680000,55993.898438,34.37,93.52,2.750000,CO,17881
0.130000,0.140000,0.020000,0.110000,0.110000,71.900002,9.310000,1.780000,261.329987,29.959999,56510.179688,34.39,93.69,2.750000,CO,17882
0.130000,0.140000,0.020000,0.110000,0.110000,71.580002,8.650000,2.300000,263.109985,27.040001,57971.199219,34.4,93.85,2.750000,CO,17883
0.130000,0.140000,0.020000,0.120000,0.110000,71.279999,8.310000,2.290000,262.989990,27.430000,58001.148438,34.42,94.02,2.750000,CO,17884
0.130000,0.150000,0.020000,0.110000,0.110000,71.860001,9.250000,1.850000,261.589996,29.920000,56869.300781,34.43,94.18,2.750000,CO,17885
0.130000,0.150000,0.020000,0.110000,0.110000,73.580002,10.280000,1.630000,261.399994,30.190001,56607.281250,34.44,94.34,2.750000,CO,17886
0.140000,0.150000,0.020000,0.110000,0.120000,74.370003,10.140000,1.590000,262.410004,28.469999,57362.558594,34.46,94.51,3.000000,CO,17887
0.140000,0.150000,0.020000,0.110000,0.120000,74.930000,9.580000,1.390000,262.250000,29.030001,57331.320312,34.47,94.67,3.000000,CO,17888
