"_id","timestamp","device_id","battery_status","battery_level","battery_scale","battery_voltage","battery_temperature","battery_adaptor","battery_health","battery_technology"
"723","1.636997837027E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","82","100","4349","35","1","2","Li-poly"
"724","1.636997898468E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","83","100","4351","35","1","2","Li-poly"
"725","1.636997959903E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","84","100","4353","35","1","2","Li-poly"
"726","1.636998031579E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","85","100","4354","35","1","2","Li-poly"
"727","1.636998082782E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","86","100","4354","35","1","2","Li-poly"
"728","1.636998144229E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","87","100","4352","34","1","2","Li-poly"
"729","1.636998215907E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","88","100","4350","35","1","2","Li-poly"
"730","1.636998287595E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","89","100","4349","35","1","2","Li-poly"
"731","1.636998359266E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","90","100","4347","34","1","2","Li-poly"
"732","1.636998523626E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","91","100","4345","34","1","2","Li-poly"
"733","1.636998646494E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","92","100","4343","34","1","2","Li-poly"
"734","1.636998738661E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","93","100","4342","33","1","2","Li-poly"
"735","1.636998830823E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","94","100","4341","33","1","2","Li-poly"
"736","1.63699895373E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","95","100","4338","33","1","2","Li-poly"
"737","1.636999076567E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","96","100","4338","34","1","2","Li-poly"
"738","1.636999199464E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","97","100","4337","34","1","2","Li-poly"
"739","1.636999353489E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","98","100","4335","34","1","2","Li-poly"
"740","1.636999506676E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","99","100","4335","34","1","2","Li-poly"
"741","1.636999721689E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","100","100","4333","34","1","2","Li-poly"
"742","1.636999749258E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","5","100","100","4333","34","1","2","Li-poly"
"743","1.63701875836E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","100","100","4290","32","0","2","Li-poly"
"744","1.637019244143E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","99","100","4208","33","0","2","Li-poly"
"745","1.637019766371E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","98","100","4205","33","0","2","Li-poly"
"746","1.637020012124E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","97","100","4198","30","0","2","Li-poly"
"747","1.637020718679E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","96","100","4156","24","0","2","Li-poly"
"748","1.637021087324E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","95","100","4145","28","0","2","Li-poly"
"749","1.637021425246E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","94","100","4106","30","0","2","Li-poly"
"750","1.637021855304E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","93","100","4046","32","0","2","Li-poly"
"751","1.637022193241E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","92","100","4147","31","0","2","Li-poly"
"752","1.637022623316E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","91","100","4141","32","0","2","Li-poly"
"753","1.637023043154E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","90","100","4130","32","0","2","Li-poly"
"754","1.637023432278E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","89","100","4110","32","0","2","Li-poly"
"755","1.637024056927E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","88","100","4094","29","0","2","Li-poly"
"756","1.637024374366E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","87","100","4076","30","0","2","Li-poly"
"757","1.63702472252E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","86","100","4062","30","0","2","Li-poly"
"758","1.637025121885E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","85","100","4091","31","0","2","Li-poly"
"759","1.637025531491E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","84","100","4068","30","0","2","Li-poly"
"760","1.637025972173E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","83","100","4055","31","0","2","Li-poly"
"761","1.637026360925E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","82","100","4050","31","0","2","Li-poly"
"762","1.637026780793E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","81","100","4051","30","0","2","Li-poly"
"763","1.637027169899E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","80","100","4039","31","0","2","Li-poly"
"764","1.637027579481E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","79","100","4035","31","0","2","Li-poly"
"765","1.637027876423E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","78","100","4001","32","0","2","Li-poly"
"766","1.637028193859E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","77","100","4008","33","0","2","Li-poly"
"767","1.637028470355E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","76","100","3977","33","0","2","Li-poly"
"768","1.637028941397E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","75","100","3990","32","0","2","Li-poly"
"769","1.637029320284E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","74","100","4011","32","0","2","Li-poly"
"770","1.637030078043E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","73","100","4013","29","0","2","Li-poly"
"771","1.637030753884E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","72","100","3997","29","0","2","Li-poly"
"772","1.637031183961E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","71","100","3975","30","0","2","Li-poly"
"773","1.637031839316E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","70","100","3921","30","0","2","Li-poly"
"774","1.637032740428E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","69","100","3907","28","0","2","Li-poly"
"775","1.637033057898E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","68","100","3928","29","0","2","Li-poly"
"776","1.637033631337E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","67","100","3930","28","0","2","Li-poly"
"777","1.637033999955E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","66","100","3777","31","0","2","Li-poly"
"778","1.637034143322E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","65","100","3896","33","0","2","Li-poly"
"779","1.637034378882E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","64","100","3865","34","0","2","Li-poly"
"780","1.63703459469E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","63","100","3808","36","0","2","Li-poly"
"781","1.637034829406E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","62","100","3843","36","0","2","Li-poly"
"782","1.637034955134E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","62","100","3875","35","2","2","Li-poly"
"783","1.63703495563E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","62","100","3777","35","1","2","Li-poly"
"784","1.63703496115E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","62","100","3836","35","0","2","Li-poly"
"785","1.637035003534E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","61","100","3817","36","0","2","Li-poly"
"786","1.637035187807E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","60","100","3784","36","0","2","Li-poly"
"787","1.637035341394E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","59","100","3823","36","0","2","Li-poly"
"788","1.637035464286E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","58","100","3716","38","0","2","Li-poly"
"789","1.637035556451E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","57","100","3716","40","0","2","Li-poly"
"790","1.637035638349E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","56","100","3796","40","0","2","Li-poly"
"791","1.637035792248E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","55","100","3741","39","0","2","Li-poly"
"792","1.637035894354E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","54","100","3699","40","0","2","Li-poly"
"793","1.637035976276E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","53","100","3670","42","0","2","Li-poly"
"794","1.637036088915E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","52","100","3704","41","0","2","Li-poly"
"795","1.637036191313E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","51","100","3666","43","0","2","Li-poly"
"796","1.637036242506E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","50","100","3670","43","0","2","Li-poly"
"797","1.637036406355E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","49","100","3683","42","0","2","Li-poly"
"798","1.637036467787E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","48","100","3693","43","0","2","Li-poly"
"799","1.637036580433E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","47","100","3766","41","0","2","Li-poly"
"800","1.637036938854E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","46","100","3778","38","0","2","Li-poly"
"801","1.637037215338E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","45","100","3772","36","0","2","Li-poly"
"802","1.637037450834E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","44","100","3800","36","0","2","Li-poly"
"803","1.6370385158E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","43","100","3807","35","0","2","Li-poly"
"804","1.637039563463E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","42","100","3799","32","0","2","Li-poly"
"805","1.63704067964E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","41","100","3804","34","0","2","Li-poly"
"806","1.637041621709E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","40","100","3808","32","0","2","Li-poly"
"807","1.637042115607E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","40","100","3779","31","2","2","Li-poly"
"808","1.637042116312E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","40","100","3675","31","1","2","Li-poly"
"809","1.637042152725E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","40","100","4087","30","0","2","Li-poly"
"810","1.637042194927E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","39","100","3714","34","0","2","Li-poly"
"811","1.637042799045E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","38","100","3784","23","0","2","Li-poly"
"812","1.637043853781E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","37","100","3736","28","0","2","Li-poly"
"813","1.637044222402E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","36","100","3704","28","0","2","Li-poly"
"814","1.637044457926E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","35","100","3760","31","0","2","Li-poly"
"815","1.637044990403E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","34","100","3773","30","0","2","Li-poly"
"816","1.637045440973E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","33","100","3729","30","0","2","Li-poly"
"817","1.637045645765E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","32","100","3757","30","0","2","Li-poly"
"818","1.637046014627E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","31","100","3640","32","0","2","Li-poly"
"819","1.637046413779E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","30","100","3759","31","0","2","Li-poly"
"820","1.637047120319E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","29","100","3702","28","0","2","Li-poly"
"821","1.637047478734E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","28","100","3721","30","0","2","Li-poly"
"822","1.637047888347E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","27","100","3738","30","0","2","Li-poly"
"823","1.637048205778E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","26","100","3741","30","0","2","Li-poly"
"824","1.637048789441E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","25","100","3644","30","0","2","Li-poly"
"825","1.637049824036E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","24","100","3390","22","0","2","Li-poly"
"826","1.637049874878E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","23","100","3627","23","0","2","Li-poly"
"827","1.6370502845E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","22","100","3530","27","0","2","Li-poly"
"828","1.637050336516E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","21","100","3475","28","0","2","Li-poly"
"829","1.637050520005E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","20","100","3478","31","0","2","Li-poly"
"830","1.637050642888E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","19","100","3507","32","0","2","Li-poly"
"831","1.637050724844E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","18","100","3473","34","0","2","Li-poly"
"832","1.637050786253E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","17","100","3577","35","0","2","Li-poly"
"833","1.637050909115E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","16","100","3474","36","0","2","Li-poly"
"834","1.637051062737E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","15","100","3527","36","0","2","Li-poly"
"835","1.637051154886E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","14","100","3462","37","0","2","Li-poly"
"836","1.637051247051E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","13","100","3451","39","0","2","Li-poly"
"837","1.637051308482E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","12","100","3448","39","0","2","Li-poly"
"838","1.637051493148E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","11","100","3446","38","0","2","Li-poly"
"839","1.637051544035E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","10","100","3573","38","0","2","Li-poly"
"840","1.637051646398E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","9","100","3512","39","0","2","Li-poly"
"841","1.637051820491E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","8","100","3441","39","0","2","Li-poly"
"842","1.637051881914E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","7","100","3360","41","0","2","Li-poly"
"843","1.637051897284E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","6","100","3428","41","0","2","Li-poly"
"844","1.637051912645E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","5","100","3428","41","0","2","Li-poly"
"845","1.637051994552E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","4","100","3380","42","0","2","Li-poly"
"846","1.63705218034E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","4","100","3478","41","2","2","Li-poly"
"847","1.637052181159E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","4","100","3463","41","1","2","Li-poly"
"848","1.637052230092E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","5","100","3793","38","1","2","Li-poly"
"849","1.637052265924E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","6","100","3875","38","1","2","Li-poly"
"850","1.637052347848E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","7","100","3823","38","1","2","Li-poly"
"851","1.637052460496E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","8","100","3792","39","1","2","Li-poly"
"852","1.637052624329E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","9","100","3789","41","1","2","Li-poly"
"853","1.637052788162E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","10","100","3826","39","1","2","Li-poly"
"854","1.637052957113E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","11","100","3913","39","1","2","Li-poly"
"855","1.63705218034E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","4","100","3478","41","2","2","Li-poly"
"856","1.637052181159E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","4","100","3463","41","1","2","Li-poly"
"857","1.637052230092E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","5","100","3793","38","1","2","Li-poly"
"858","1.637052265924E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","6","100","3875","38","1","2","Li-poly"
"859","1.637052347848E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","7","100","3823","38","1","2","Li-poly"
"860","1.637052460496E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","8","100","3792","39","1","2","Li-poly"
"861","1.637052624329E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","9","100","3789","41","1","2","Li-poly"
"862","1.637052788162E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","10","100","3826","39","1","2","Li-poly"
"863","1.637052957113E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","11","100","3913","39","1","2","Li-poly"
"864","1.637053028793E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","12","100","3944","38","1","2","Li-poly"
"865","1.637053110725E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","13","100","3904","38","1","2","Li-poly"
"866","1.637053213139E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","14","100","3888","38","1","2","Li-poly"
"867","1.63705331042E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","15","100","3917","39","1","2","Li-poly"
"868","1.637053417925E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","16","100","3940","39","1","2","Li-poly"
"869","1.637053499842E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","17","100","3910","39","1","2","Li-poly"
"870","1.637053597111E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","18","100","3907","39","1","2","Li-poly"
"871","1.637053699515E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","19","100","3823","41","1","2","Li-poly"
"872","1.637053724604E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","19","100","3837","40","0","2","Li-poly"
"873","1.637053786586E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","18","100","3711","41","0","2","Li-poly"
"874","1.637053863831E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","18","100","3683","41","2","2","Li-poly"
"875","1.637053864488E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","18","100","3626","41","1","2","Li-poly"
"876","1.637053970884E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","19","100","3972","39","1","2","Li-poly"
"877","1.637054073366E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","20","100","3821","39","1","2","Li-poly"
"878","1.637054206405E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","21","100","3920","39","1","2","Li-poly"
"879","1.637054308817E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","22","100","3945","40","1","2","Li-poly"
"880","1.637054395839E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","23","100","3948","38","1","2","Li-poly"
"881","1.637054534115E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","24","100","4000","38","1","2","Li-poly"
"882","1.637054600658E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","25","100","3993","38","1","2","Li-poly"
"883","1.637054677461E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","26","100","4007","38","1","2","Li-poly"
"884","1.637054749131E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","27","100","4005","38","1","2","Li-poly"
"885","1.637054825922E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","28","100","4016","37","1","2","Li-poly"
"886","1.637054849388E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","28","100","3969","38","0","2","Li-poly"
"887","1.637055480456E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","28","100","3744","31","2","2","Li-poly"
"888","1.637055480832E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","28","100","3664","31","1","2","Li-poly"
"889","1.637055517128E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","29","100","4277","29","1","2","Li-poly"
"890","1.637055542732E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","30","100","4266","31","1","2","Li-poly"
"891","1.637055655355E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","31","100","4257","31","1","2","Li-poly"
"892","1.637055691212E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","32","100","4260","31","1","2","Li-poly"
"893","1.637055727053E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","33","100","4252","31","1","2","Li-poly"
"894","1.637055768011E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","34","100","4261","32","1","2","Li-poly"
"895","1.637055803857E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","35","100","4264","32","1","2","Li-poly"
"896","1.637055839691E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","36","100","4257","32","1","2","Li-poly"
"897","1.637055880661E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","37","100","4250","32","1","2","Li-poly"
"898","1.637055916499E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","38","100","4258","32","1","2","Li-poly"
"899","1.637055962557E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","39","100","4153","32","1","2","Li-poly"
"900","1.637056013792E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","40","100","4182","32","1","2","Li-poly"
"901","1.637056059856E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","41","100","4203","33","1","2","Li-poly"
"902","1.637056105933E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","42","100","4186","33","1","2","Li-poly"
"903","1.637056157134E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","43","100","4200","32","1","2","Li-poly"
"904","1.637056208343E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","44","100","4220","32","1","2","Li-poly"
"905","1.63705625439E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","45","100","4195","32","1","2","Li-poly"
"906","1.637056305612E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","46","100","4203","33","1","2","Li-poly"
"907","1.637056351698E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","47","100","4236","33","1","2","Li-poly"
"908","1.637056397767E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","48","100","4248","33","1","2","Li-poly"
"909","1.637056443851E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","49","100","4256","33","1","2","Li-poly"
"910","1.637056484808E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","50","100","4255","33","1","2","Li-poly"
"911","1.637056530866E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","51","100","4159","34","1","2","Li-poly"
"912","1.637056584259E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","52","100","4109","33","1","2","Li-poly"
"913","1.637056658881E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","53","100","4256","34","1","2","Li-poly"
"914","1.637056704969E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","54","100","4280","33","1","2","Li-poly"
"915","1.637056751053E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","55","100","4284","33","1","2","Li-poly"
"916","1.637056797137E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","56","100","4284","33","1","2","Li-poly"
"917","1.637056843982E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","57","100","4154","34","1","2","Li-poly"
"918","1.637056889277E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","58","100","4151","33","1","2","Li-poly"
"919","1.637056960987E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","59","100","4177","34","1","2","Li-poly"
"920","1.637057043304E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","60","100","4183","35","1","2","Li-poly"
"921","1.637057119689E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","61","100","4290","35","1","2","Li-poly"
"922","1.637057176013E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","62","100","4309","35","1","2","Li-poly"
"923","1.637057222094E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","63","100","4322","35","1","2","Li-poly"
"924","1.637057268163E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","64","100","4329","34","1","2","Li-poly"
"925","1.637057309116E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","65","100","4333","34","1","2","Li-poly"
"926","1.637057355211E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","66","100","4345","34","1","2","Li-poly"
"927","1.63705740641E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","67","100","4354","34","1","2","Li-poly"
"928","1.637057452483E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","68","100","4291","34","1","2","Li-poly"
"929","1.637057503695E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","69","100","4354","34","1","2","Li-poly"
"930","1.637057549763E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","70","100","4217","34","1","2","Li-poly"
"931","1.637057616336E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","71","100","4328","34","1","2","Li-poly"
"932","1.637057677756E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","72","100","4346","34","1","2","Li-poly"
"933","1.637057728956E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","73","100","4350","35","1","2","Li-poly"
"934","1.637057785284E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","74","100","4294","36","1","2","Li-poly"
"935","1.637057841604E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","75","100","4375","35","1","2","Li-poly"
"936","1.63705790305E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","76","100","4377","35","1","2","Li-poly"
"937","1.637057954238E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","77","100","4384","34","1","2","Li-poly"
"938","1.637058010576E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","78","100","4374","34","1","2","Li-poly"
"939","1.637058066884E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","79","100","4379","34","1","2","Li-poly"
"940","1.637058128324E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","80","100","4374","33","1","2","Li-poly"
"941","1.637058189761E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","81","100","4377","33","1","2","Li-poly"
"942","1.637058256352E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","82","100","4383","33","1","2","Li-poly"
"943","1.637058264971E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","82","100","4339","32","0","2","Li-poly"
"944","1.637058394594E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","81","100","4040","35","0","2","Li-poly"
"945","1.637058584652E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","80","100","4057","36","0","2","Li-poly"
"946","1.637058768342E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","79","100","4028","36","0","2","Li-poly"
