PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
33.369999,36.959999,11.690000,5.630000,0.440000,90.760002,1.310000,-2.960000,289.970001,78.290001,79607.117188,37.85,102.51,47.671429,PM2.5,23410
31.959999,35.240002,11.220000,5.240000,0.370000,91.540001,2.010000,-2.740000,292.720001,69.639999,83182.179688,37.85,102.68,45.657143,PM2.5,23411
29.920000,32.450001,9.770000,3.030000,0.260000,93.660004,2.240000,-2.550000,293.839996,66.540001,84267.906250,37.85,102.85,42.742859,PM2.5,23412
29.209999,31.389999,9.450000,2.270000,0.220000,94.190002,2.170000,-2.730000,293.670013,67.410004,83645.773438,37.86,103.03,41.728569,PM2.5,23413
29.320000,31.260000,9.400000,1.790000,0.200000,91.279999,1.560000,-2.450000,293.619995,68.470001,83146.257812,37.86,103.2,41.885715,PM2.5,23414
30.180000,32.029999,9.920000,1.710000,0.200000,89.769997,0.870000,-2.130000,293.769989,68.269997,83072.648438,37.86,103.37,43.114285,PM2.5,23415
27.160000,28.469999,5.420000,1.600000,0.200000,76.940002,-0.480000,-3.850000,280.260010,94.519997,64701.050781,37.95,101.13,38.799999,PM2.5,23659
27.950001,29.530001,5.950000,1.730000,0.230000,78.480003,0.190000,-3.310000,281.380005,92.419998,66476.078125,37.96,101.31,39.928574,PM2.5,23660
28.629999,30.440001,6.640000,1.900000,0.260000,80.989998,0.870000,-3.050000,282.750000,90.250000,68433.453125,37.96,101.48,40.899998,PM2.5,23661
29.540001,31.540001,7.460000,2.210000,0.270000,83.360001,0.980000,-3.120000,283.880005,88.680000,69790.562500,37.96,101.65,42.200001,PM2.5,23662
30.889999,33.169998,8.660000,2.730000,0.300000,85.330002,0.220000,-3.380000,285.500000,87.330002,72242.132812,37.97,101.82,44.128571,PM2.5,23663
32.459999,35.040001,9.970000,3.130000,0.320000,88.779999,-0.220000,-2.840000,286.420013,87.559998,74089.617188,37.97,101.99,46.371426,PM2.5,23664
33.130001,35.980000,10.940000,3.780000,0.340000,91.730003,-0.150000,-2.330000,287.410004,85.870003,75846.703125,37.98,102.16,47.328571,PM2.5,23665
32.279999,35.169998,10.910000,3.860000,0.330000,94.010002,0.230000,-2.660000,289.709991,79.910004,79485.476562,37.98,102.34,46.114285,PM2.5,23666
31.650000,34.560001,11.120000,4.610000,0.320000,94.529999,1.050000,-2.750000,292.059998,72.760002,82813.046875,37.98,102.51,45.214287,PM2.5,23667
30.129999,32.669998,10.330000,3.890000,0.260000,94.860001,1.560000,-2.840000,293.570007,68.019997,84469.617188,37.99,102.68,43.042854,PM2.5,23668
28.350000,30.379999,9.130000,2.230000,0.210000,95.440002,1.540000,-3.240000,294.119995,66.209999,84646.406250,37.99,102.85,40.500000,PM2.5,23669
28.129999,30.000000,9.090000,1.790000,0.190000,95.220001,1.210000,-3.310000,293.920013,67.339996,84046.632812,37.99,103.02,40.185715,PM2.5,23670
28.730000,30.510000,9.470000,1.550000,0.190000,93.309998,0.740000,-2.930000,293.950012,67.919998,83827.023438,37.99,103.19,41.042858,PM2.5,23671
25.900000,27.040001,5.040000,1.760000,0.180000,76.769997,-0.160000,-4.740000,280.510010,94.250000,65619.046875,38.08,100.96,37.000000,PM2.5,23912
26.700001,28.030001,5.560000,1.660000,0.200000,79.559998,1.130000,-3.990000,281.880005,91.580002,67600.523438,38.09,101.13,38.142857,PM2.5,23913
27.450001,29.000000,6.190000,1.740000,0.220000,82.339996,1.600000,-3.040000,283.920013,87.480003,70455.140625,38.09,101.3,39.214287,PM2.5,23914
28.230000,29.920000,6.800000,1.940000,0.240000,83.760002,1.520000,-2.900000,284.470001,87.400002,71160.140625,38.1,101.47,40.328571,PM2.5,23915
29.459999,31.299999,7.540000,2.270000,0.260000,85.400002,1.340000,-3.510000,284.390015,88.870003,71008.953125,38.1,101.64,42.085712,PM2.5,23916
30.770000,32.880001,8.650000,2.540000,0.280000,87.540001,0.850000,-3.720000,285.779999,88.019997,73235.796875,38.1,101.82,43.957142,PM2.5,23917
32.389999,34.880001,10.430000,3.170000,0.300000,92.410004,-0.010000,-2.480000,287.809998,85.360001,76610.437500,38.11,101.99,46.271427,PM2.5,23918
32.439999,35.250000,11.590000,4.140000,0.310000,94.940002,-0.310000,-2.080000,289.600006,81.010002,79601.609375,38.11,102.16,46.342854,PM2.5,23919
31.040001,33.689999,10.800000,3.650000,0.280000,96.860001,0.240000,-3.120000,291.559998,74.870003,82522.382812,38.12,102.33,44.342857,PM2.5,23920
29.500000,31.709999,10.010000,3.070000,0.240000,99.050003,0.630000,-3.320000,293.200012,69.580002,84438.226562,38.12,102.5,42.142857,PM2.5,23921
28.230000,30.090000,9.170000,2.390000,0.200000,98.510002,0.880000,-3.380000,293.769989,67.779999,84951.296875,38.12,102.68,40.328571,PM2.5,23922
27.150000,28.920000,8.700000,1.800000,0.180000,97.459999,1.310000,-4.210000,293.970001,66.820000,84813.976562,38.12,102.85,38.785713,PM2.5,23923
27.370001,29.080000,8.790000,1.540000,0.180000,95.650002,1.090000,-3.690000,294.119995,66.839996,84497.953125,38.13,103.02,39.100002,PM2.5,23924
28.270000,29.969999,9.390000,1.430000,0.180000,93.440002,0.430000,-3.130000,294.480011,65.550003,84492.476562,38.13,103.19,40.385715,PM2.5,23925
29.610001,31.340000,10.340000,1.570000,0.190000,91.309998,-0.270000,-2.630000,295.000000,63.700001,84576.898438,38.13,103.36,42.299999,PM2.5,23926
24.549999,25.610001,4.890000,1.720000,0.160000,77.309998,-0.080000,-4.600000,281.089996,93.169998,66425.273438,38.21,100.78,35.071426,PM2.5,24168
25.280001,26.500000,5.140000,1.910000,0.180000,78.089996,1.050000,-3.760000,283.809998,87.620003,70475.898438,38.22,100.95,36.114288,PM2.5,24169
26.110001,27.420000,5.700000,1.710000,0.190000,81.870003,2.170000,-3.170000,284.649994,86.629997,71710.781250,38.22,101.12,37.299999,PM2.5,24170
26.920000,28.360001,6.350000,1.630000,0.210000,85.019997,2.230000,-2.600000,285.019989,85.739998,71939.773438,38.23,101.29,38.457142,PM2.5,24171
27.740000,29.290001,6.950000,1.760000,0.220000,86.459999,1.410000,-2.890000,286.049988,84.040001,73219.406250,38.23,101.47,39.628571,PM2.5,24172
29.010000,30.740000,7.880000,2.100000,0.240000,88.570000,0.820000,-3.160000,287.299988,83.870003,75375.453125,38.24,101.64,41.442856,PM2.5,24173
30.299999,32.299999,9.250000,2.410000,0.260000,92.190002,0.400000,-2.770000,288.489990,82.820000,77405.656250,38.24,101.81,43.285713,PM2.5,24174
31.760000,34.220001,11.180000,3.470000,0.280000,95.570000,-0.600000,-2.000000,289.799988,79.889999,79556.507812,38.24,101.98,45.371429,PM2.5,24175
31.940001,34.750000,12.450000,4.740000,0.280000,96.330002,-0.880000,-2.710000,290.720001,77.830002,81458.328125,38.25,102.15,45.628571,PM2.5,24176
30.250000,32.680000,10.770000,3.440000,0.240000,99.330002,0.110000,-3.950000,291.390015,76.209999,82809.343750,38.25,102.33,43.214287,PM2.5,24177
28.809999,30.900000,9.490000,2.750000,0.210000,97.739998,1.020000,-4.510000,292.399994,73.089996,83991.046875,38.25,102.5,41.157143,PM2.5,24178
27.540001,29.360001,8.750000,2.170000,0.190000,97.389999,1.390000,-4.450000,293.350006,69.470001,84780.156250,38.26,102.67,39.342857,PM2.5,24179
26.639999,28.299999,8.460000,1.710000,0.180000,98.120003,1.570000,-4.730000,293.869995,67.709999,85015.828125,38.26,102.84,38.057140,PM2.5,24180
26.950001,28.580000,8.620000,1.470000,0.180000,96.419998,0.980000,-3.990000,294.359985,65.440002,84862.773438,38.26,103.02,38.500000,PM2.5,24181
27.920000,29.559999,9.260000,1.390000,0.180000,94.110001,-0.160000,-3.290000,294.869995,62.709999,84753.703125,38.27,103.19,39.885715,PM2.5,24182
29.520000,31.230000,10.380000,1.580000,0.190000,91.660004,-1.160000,-2.680000,295.350006,61.810001,84845.703125,38.27,103.36,42.171429,PM2.5,24183
20.750000,21.520000,3.770000,0.870000,0.140000,80.010002,-0.120000,-4.970000,282.589996,84.980003,67543.750000,38.32,100.08,29.642857,PM2.5,24423
22.250000,22.910000,4.400000,0.940000,0.140000,82.309998,-1.080000,-4.660000,279.760010,96.389999,64486.421875,38.34,100.42,31.785715,PM2.5,24425
22.840000,23.680000,4.550000,1.330000,0.140000,76.750000,0.320000,-4.000000,281.799988,92.160004,67493.476562,38.34,100.6,32.628571,PM2.5,24426
23.969999,24.930000,5.150000,2.230000,0.160000,78.279999,1.180000,-3.280000,285.350006,84.010002,72523.226562,38.35,100.77,34.242855,PM2.5,24427
24.790001,25.830000,5.400000,2.380000,0.160000,79.889999,1.900000,-2.580000,287.459991,80.489998,75636.023438,38.35,100.94,35.414288,PM2.5,24428
25.980000,27.049999,5.920000,1.980000,0.160000,84.379997,2.220000,-2.540000,286.489990,83.709999,74317.476562,38.36,101.11,37.114285,PM2.5,24429
26.889999,27.980000,6.360000,1.610000,0.170000,87.269997,2.060000,-2.680000,284.470001,88.400002,71373.132812,38.36,101.29,38.414284,PM2.5,24430
27.549999,28.680000,6.940000,1.630000,0.170000,88.669998,1.580000,-3.150000,285.730011,85.379997,72878.257812,38.37,101.46,39.357143,PM2.5,24431
28.260000,29.510000,8.070000,1.770000,0.180000,92.449997,0.820000,-3.280000,288.880005,80.019997,77482.296875,38.37,101.63,40.371429,PM2.5,24432
29.370001,30.860001,9.540000,2.260000,0.180000,95.830002,-0.270000,-2.880000,289.799988,77.919998,78856.250000,38.38,101.8,41.957146,PM2.5,24433
31.799999,33.910000,12.520000,4.430000,0.200000,96.330002,-1.140000,-2.640000,289.209991,81.580002,78866.742188,38.38,101.98,45.428570,PM2.5,24434
31.870001,34.400002,14.310000,6.040000,0.210000,98.080002,-0.450000,-3.390000,290.209991,79.769997,81269.367188,38.38,102.15,45.528572,PM2.5,24435
28.889999,30.730000,10.480000,3.050000,0.180000,100.209999,0.640000,-3.890000,291.519989,76.620003,83304.351562,38.39,102.32,41.271427,PM2.5,24436
27.600000,29.200001,9.150000,2.300000,0.180000,99.589996,1.420000,-4.070000,292.079987,75.459999,84140.687500,38.39,102.5,39.428574,PM2.5,24437
26.540001,27.959999,8.430000,1.870000,0.170000,99.010002,2.060000,-4.460000,293.010010,71.760002,84893.351562,38.39,102.67,37.914288,PM2.5,24438
26.139999,27.540001,8.180000,1.640000,0.170000,98.720001,1.970000,-4.480000,293.890015,67.739998,85231.406250,38.4,102.84,37.342857,PM2.5,24439
26.469999,27.900000,8.310000,1.420000,0.170000,96.750000,0.800000,-3.660000,294.679993,63.130001,85138.539062,38.4,103.01,37.814285,PM2.5,24440
27.549999,29.059999,9.010000,1.370000,0.170000,94.519997,-0.720000,-3.110000,295.190002,60.560001,84968.812500,38.4,103.19,39.357143,PM2.5,24441
29.170000,30.809999,10.180000,1.560000,0.180000,92.480003,-1.820000,-2.600000,295.700012,59.889999,85222.789062,38.4,103.36,41.671429,PM2.5,24442
6.430000,6.640000,0.550000,0.230000,0.110000,74.849998,0.010000,-3.630000,275.690002,66.440002,57049.218750,38.25,95.94,9.185714,PM2.5,24659
6.880000,7.110000,0.630000,0.230000,0.110000,75.089996,0.380000,-3.710000,275.470001,68.720001,56972.191406,38.26,96.11,9.828571,PM2.5,24660
7.380000,7.640000,0.720000,0.210000,0.110000,75.120003,0.620000,-3.790000,276.950012,67.879997,58409.539062,38.27,96.28,10.542857,PM2.5,24661
7.990000,8.280000,0.840000,0.220000,0.110000,74.239998,1.040000,-3.820000,278.179993,67.809998,59881.968750,38.28,96.45,11.414286,PM2.5,24662
8.610000,8.930000,0.970000,0.240000,0.110000,74.930000,1.670000,-3.660000,278.679993,67.620003,60390.769531,38.29,96.62,12.299999,PM2.5,24663
18.740000,19.450001,3.000000,0.750000,0.130000,76.730003,-1.130000,-4.290000,281.350006,84.230003,65882.156250,38.45,99.73,26.771429,PM2.5,24681
19.420000,20.170000,3.340000,0.760000,0.130000,79.470001,-0.610000,-4.670000,282.950012,82.040001,68202.976562,38.45,99.9,27.742857,PM2.5,24682
21.889999,22.709999,4.000000,0.990000,0.140000,81.250000,-0.430000,-4.410000,280.670013,94.550003,65953.671875,38.46,100.24,31.271427,PM2.5,24684
21.639999,22.469999,4.200000,1.090000,0.140000,78.879997,0.300000,-3.060000,283.839996,88.059998,70303.570312,38.47,100.42,30.914286,PM2.5,24685
22.340000,23.230000,4.600000,1.420000,0.140000,78.320000,1.310000,-2.090000,287.579987,79.959999,75665.226562,38.48,100.59,31.914286,PM2.5,24686
23.280001,24.230000,5.120000,1.950000,0.150000,81.739998,2.180000,-1.560000,289.079987,77.360001,77716.546875,38.48,100.76,33.257145,PM2.5,24687
24.709999,25.760000,5.410000,2.140000,0.160000,82.449997,2.370000,-1.880000,289.309998,77.980003,78097.203125,38.49,100.94,35.299999,PM2.5,24688
26.160000,27.270000,6.050000,1.880000,0.160000,86.940002,2.060000,-2.180000,288.339996,80.720001,76811.531250,38.49,101.11,37.371429,PM2.5,24689
26.870001,27.980000,6.400000,1.540000,0.170000,89.309998,1.750000,-2.370000,286.859985,84.150002,74768.109375,38.5,101.28,38.385715,PM2.5,24690
27.520000,28.639999,6.870000,1.440000,0.170000,90.750000,1.730000,-2.920000,287.329987,83.440002,75462.687500,38.5,101.45,39.314285,PM2.5,24691
27.920000,29.120001,7.750000,1.320000,0.170000,94.570000,1.060000,-3.530000,288.619995,80.620003,77191.820312,38.51,101.63,39.885715,PM2.5,24692
29.370001,30.780001,9.170000,1.840000,0.180000,97.150002,-0.100000,-3.550000,287.839996,83.440002,76369.382812,38.51,101.8,41.957146,PM2.5,24693
31.559999,33.689999,13.020000,4.850000,0.200000,94.889999,-0.250000,-2.900000,287.890015,86.599998,77387.023438,38.51,101.97,45.085712,PM2.5,24694
31.469999,34.070000,15.000000,6.730000,0.210000,95.410004,0.930000,-2.630000,290.690002,79.370003,82085.593750,38.52,102.15,44.957142,PM2.5,24695
28.400000,30.280001,10.260000,3.000000,0.180000,100.230003,1.980000,-2.880000,292.500000,74.480003,84812.148438,38.52,102.32,40.571426,PM2.5,24696
27.020000,28.559999,8.750000,2.110000,0.170000,98.389999,2.030000,-3.170000,293.029999,72.769997,85176.992188,38.52,102.49,38.600002,PM2.5,24697
26.080000,27.410000,7.990000,1.620000,0.170000,97.949997,1.980000,-3.490000,293.549988,70.089996,85491.203125,38.53,102.66,37.257141,PM2.5,24698
25.760000,27.139999,7.800000,1.420000,0.170000,98.739998,1.860000,-3.830000,294.350006,64.980003,85559.328125,38.53,102.84,36.799999,PM2.5,24699
26.500000,27.930000,8.110000,1.460000,0.170000,95.559998,0.270000,-3.090000,295.369995,59.369999,85503.960938,38.53,103.01,37.857143,PM2.5,24700
27.480000,29.020000,8.840000,1.600000,0.170000,94.389999,-1.380000,-2.700000,295.760010,57.860001,85517.000000,38.54,103.18,39.257141,PM2.5,24701
28.469999,30.080000,9.470000,1.490000,0.180000,92.870003,-2.130000,-2.590000,296.170013,57.169998,85750.132812,38.54,103.36,40.671429,PM2.5,24702
29.540001,31.250000,10.320000,1.620000,0.180000,91.510002,-2.590000,-2.610000,296.279999,57.119999,85780.859375,38.54,103.53,42.200001,PM2.5,24703
5.480000,5.640000,0.390000,0.230000,0.110000,75.150002,-1.360000,-3.680000,279.209991,57.669998,61017.328125,38.33,95.23,7.828571,PM2.5,24913
5.920000,6.080000,0.410000,0.220000,0.110000,75.860001,-0.750000,-3.610000,278.369995,59.380001,60128.210938,38.34,95.41,8.457143,PM2.5,24914
6.060000,6.230000,0.440000,0.220000,0.110000,75.849998,-0.060000,-3.630000,276.640015,63.720001,58444.871094,38.36,95.58,8.657143,PM2.5,24915
6.290000,6.480000,0.470000,0.210000,0.110000,75.970001,0.470000,-3.280000,275.519989,67.809998,57481.910156,38.37,95.75,8.985714,PM2.5,24916
6.570000,6.770000,0.520000,0.210000,0.110000,76.190002,0.790000,-3.110000,276.239990,67.470001,58234.050781,38.38,95.92,9.385715,PM2.5,24917
6.910000,7.130000,0.610000,0.200000,0.110000,75.599998,0.740000,-2.980000,278.500000,64.860001,60358.109375,38.39,96.09,9.871428,PM2.5,24918
7.480000,7.750000,0.750000,0.210000,0.110000,77.089996,0.960000,-3.180000,279.279999,65.029999,61464.078125,38.4,96.27,10.685715,PM2.5,24919
7.980000,8.260000,0.820000,0.230000,0.110000,76.089996,1.580000,-3.260000,278.140015,69.500000,60395.289062,38.41,96.44,11.400000,PM2.5,24920
8.360000,8.670000,0.890000,0.240000,0.110000,74.690002,1.790000,-3.270000,277.910004,68.500000,59773.769531,38.42,96.61,11.942857,PM2.5,24921
17.410000,18.059999,2.560000,0.840000,0.120000,74.040001,-1.280000,-4.270000,279.119995,91.150002,63541.351562,38.57,99.54,24.871428,PM2.5,24938
18.160000,18.850000,2.810000,0.790000,0.130000,76.180000,-0.250000,-4.820000,280.380005,86.519997,65093.621094,38.58,99.72,25.942858,PM2.5,24939
18.900000,19.639999,3.190000,0.790000,0.130000,79.610001,0.430000,-4.600000,282.880005,81.010002,68226.843750,38.59,99.89,27.000000,PM2.5,24940
20.010000,20.799999,3.530000,1.220000,0.140000,80.739998,0.270000,-3.680000,283.609985,83.559998,69587.203125,38.59,100.06,28.585714,PM2.5,24941
20.959999,21.830000,3.930000,1.480000,0.140000,80.300003,0.550000,-2.280000,285.149994,83.500000,71857.109375,38.6,100.24,29.942856,PM2.5,24942
21.290001,22.209999,4.280000,1.650000,0.140000,79.320000,0.880000,-1.260000,289.329987,74.730003,77473.562500,38.61,100.41,30.414288,PM2.5,24943
22.309999,23.299999,4.760000,1.820000,0.150000,81.510002,1.500000,-0.420000,291.500000,71.860001,80840.953125,38.61,100.58,31.871428,PM2.5,24944
23.450001,24.469999,4.970000,1.970000,0.150000,82.360001,2.450000,-0.660000,291.290009,74.820000,80822.296875,38.62,100.76,33.500000,PM2.5,24945
24.940001,26.030001,5.470000,1.930000,0.160000,85.239998,2.610000,-1.260000,291.049988,75.730003,80482.570312,38.62,100.93,35.628571,PM2.5,24946
26.290001,27.440001,6.280000,1.760000,0.170000,90.309998,1.900000,-1.640000,290.709991,76.559998,80062.593750,38.63,101.1,37.557144,PM2.5,24947
26.950001,28.100000,6.660000,1.440000,0.170000,92.989998,1.320000,-2.020000,289.859985,78.669998,79035.796875,38.63,101.27,38.500000,PM2.5,24948
27.540001,28.700001,7.060000,1.270000,0.170000,94.209999,0.950000,-2.650000,289.179993,80.070000,78186.632812,38.64,101.45,39.342857,PM2.5,24949
28.570000,29.790001,7.700000,1.090000,0.170000,96.279999,0.460000,-3.350000,288.089996,83.699997,77018.046875,38.64,101.62,40.814285,PM2.5,24950
29.799999,31.209999,8.890000,1.530000,0.180000,98.099998,0.240000,-3.260000,287.179993,87.529999,76146.007812,38.65,101.79,42.571426,PM2.5,24951
31.090000,33.270000,13.420000,4.860000,0.200000,98.580002,0.750000,-2.360000,288.779999,85.620003,79148.171875,38.65,101.97,44.414288,PM2.5,24952
31.110001,33.820000,15.450000,6.980000,0.210000,97.760002,1.850000,-1.900000,291.750000,77.250000,83660.843750,38.65,102.14,44.442860,PM2.5,24953
27.809999,29.600000,9.380000,2.450000,0.180000,100.389999,2.200000,-2.360000,293.250000,72.370003,85582.601562,38.66,102.31,39.728569,PM2.5,24954
26.540001,28.139999,8.280000,1.760000,0.170000,100.830002,1.950000,-3.340000,293.559998,70.720001,85924.531250,38.66,102.49,37.914288,PM2.5,24955
25.430000,26.820000,7.540000,1.260000,0.160000,100.089996,1.510000,-3.490000,294.250000,65.889999,85933.843750,38.66,102.66,36.328571,PM2.5,24956
25.250000,26.639999,7.390000,1.140000,0.160000,99.239998,0.520000,-3.810000,295.070007,60.509998,85857.242188,38.67,102.83,36.071430,PM2.5,24957
26.000000,27.450001,7.800000,1.340000,0.170000,96.750000,-0.820000,-3.790000,295.820007,56.759998,85831.359375,38.67,103.01,37.142857,PM2.5,24958
26.660000,28.160000,8.170000,1.430000,0.170000,94.410004,-1.740000,-3.310000,296.200012,55.419998,85932.468750,38.67,103.18,38.085712,PM2.5,24959
27.350000,28.879999,8.470000,1.260000,0.170000,92.239998,-2.230000,-3.080000,296.420013,54.970001,86036.742188,38.67,103.35,39.071430,PM2.5,24960
28.160000,29.790001,9.180000,1.350000,0.170000,92.349998,-2.410000,-3.040000,296.410004,55.369999,86029.156250,38.68,103.53,40.228573,PM2.5,24961
29.520000,31.260000,10.080000,1.540000,0.180000,89.290001,-2.340000,-2.830000,296.630005,54.700001,86052.203125,38.68,103.7,42.171429,PM2.5,24962
29.270000,32.570000,11.000000,1.790000,0.190000,85.570000,-2.560000,-2.570000,296.799988,54.250000,86122.703125,38.68,103.87,41.814285,PM2.5,24963
5.940000,6.090000,0.350000,0.350000,0.110000,72.199997,-1.100000,-5.600000,284.619995,44.320000,67436.531250,38.42,94.53,8.485714,PM2.5,25159
5.660000,5.810000,0.360000,0.300000,0.110000,72.790001,-1.100000,-5.260000,283.350006,45.900002,65541.046875,38.43,94.7,8.085714,PM2.5,25160
5.500000,5.650000,0.350000,0.250000,0.110000,73.000000,-1.280000,-4.300000,280.619995,51.689999,62560.550781,38.44,94.87,7.857143,PM2.5,25161
5.560000,5.710000,0.370000,0.230000,0.110000,74.349998,-1.490000,-3.630000,278.720001,59.500000,61182.250000,38.45,95.05,7.942857,PM2.5,25162
5.510000,5.670000,0.380000,0.210000,0.110000,74.320000,-1.000000,-3.000000,279.510010,58.599998,61936.730469,38.47,95.22,7.871429,PM2.5,25163
6.630000,6.790000,0.410000,0.210000,0.110000,76.320000,-0.560000,-2.670000,279.589996,57.939999,61901.101562,38.48,95.39,9.471429,PM2.5,25164
6.400000,6.570000,0.430000,0.200000,0.110000,76.959999,-0.030000,-2.320000,278.540009,60.919998,60790.988281,38.49,95.56,9.142858,PM2.5,25165
6.280000,6.450000,0.450000,0.190000,0.110000,76.370003,0.510000,-2.510000,278.630005,61.180000,60744.710938,38.5,95.74,8.971429,PM2.5,25166
6.360000,6.560000,0.490000,0.190000,0.110000,75.980003,0.970000,-2.760000,280.010010,58.029999,61989.878906,38.51,95.91,9.085714,PM2.5,25167
6.760000,6.980000,0.580000,0.220000,0.110000,76.779999,1.290000,-2.540000,280.019989,59.860001,62094.519531,38.53,96.08,9.657144,PM2.5,25168
7.340000,7.590000,0.680000,0.220000,0.110000,77.040001,1.310000,-2.520000,278.700012,67.070000,61080.800781,38.54,96.25,10.485715,PM2.5,25169
7.600000,7.860000,0.720000,0.240000,0.110000,75.669998,1.430000,-3.170000,278.170013,70.739998,60639.921875,38.55,96.42,10.857142,PM2.5,25170
7.910000,8.200000,0.820000,0.250000,0.110000,74.800003,1.770000,-3.630000,278.929993,68.480003,61144.109375,38.56,96.6,11.300000,PM2.5,25171
8.020000,8.330000,0.890000,0.260000,0.110000,75.349998,2.060000,-4.000000,280.000000,65.199997,61862.910156,38.57,96.77,11.457144,PM2.5,25172
8.320000,8.640000,0.980000,0.270000,0.120000,75.739998,1.870000,-3.630000,280.420013,61.919998,61880.238281,38.58,96.94,11.885714,PM2.5,25173
16.670000,17.309999,2.450000,0.870000,0.120000,73.430000,-1.160000,-4.340000,280.049988,89.000000,65125.488281,38.71,99.54,23.814285,PM2.5,25188
17.299999,17.969999,2.620000,0.830000,0.120000,75.000000,0.650000,-3.880000,282.359985,81.970001,67920.421875,38.72,99.71,24.714285,PM2.5,25189
18.360001,19.090000,3.020000,0.830000,0.130000,78.489998,1.760000,-3.430000,283.809998,79.180000,69604.523438,38.72,99.88,26.228573,PM2.5,25190
19.170000,19.969999,3.410000,1.280000,0.130000,80.449997,1.250000,-2.250000,286.570007,75.160004,73060.656250,38.73,100.06,27.385714,PM2.5,25191
20.770000,21.719999,4.250000,1.860000,0.140000,80.709999,0.430000,-0.810000,290.429993,70.879997,78431.328125,38.74,100.23,29.671429,PM2.5,25192
22.160000,23.240000,4.940000,2.260000,0.150000,83.480003,0.390000,0.020000,292.809998,69.309998,82260.523438,38.74,100.4,31.657143,PM2.5,25193
23.340000,24.469999,5.490000,2.200000,0.160000,88.519997,1.320000,-0.040000,293.440002,69.059998,83506.570312,38.75,100.58,33.342857,PM2.5,25194
24.170000,25.290001,5.450000,2.170000,0.160000,86.650002,2.370000,-0.390000,293.019989,71.860001,83064.976562,38.75,100.75,34.528572,PM2.5,25195
25.340000,26.490000,5.990000,1.840000,0.160000,90.300003,1.880000,-0.420000,292.279999,72.349998,81926.742188,38.76,100.92,36.200001,PM2.5,25196
26.540001,27.750000,6.860000,1.660000,0.170000,95.019997,0.570000,-1.560000,291.329987,73.680000,80684.953125,38.76,101.1,37.914288,PM2.5,25197
27.180000,28.350000,6.900000,1.230000,0.170000,95.629997,0.040000,-2.280000,289.829987,78.519997,79079.890625,38.77,101.27,38.828571,PM2.5,25198
29.559999,31.469999,11.350000,3.250000,0.190000,103.129997,1.160000,-1.920000,291.420013,78.889999,83170.296875,38.78,101.96,42.228569,PM2.5,25202
29.520000,31.790001,12.660000,4.670000,0.190000,101.980003,1.810000,-1.740000,292.950012,73.720001,85257.250000,38.79,102.14,42.171429,PM2.5,25203
27.090000,28.770000,8.480000,1.660000,0.170000,103.220001,1.730000,-2.670000,293.700012,69.949997,85964.882812,38.79,102.31,38.700001,PM2.5,25204
25.940001,27.459999,7.670000,1.290000,0.170000,101.870003,1.080000,-3.680000,294.089996,66.769997,86114.906250,38.8,102.48,37.057144,PM2.5,25205
24.940001,26.280001,7.170000,1.000000,0.160000,101.089996,0.120000,-4.050000,294.739990,62.130001,85934.296875,38.8,102.66,35.628571,PM2.5,25206
24.799999,26.160000,7.190000,0.980000,0.160000,101.239998,-0.950000,-4.320000,295.239990,59.009998,85861.390625,38.8,102.83,35.428570,PM2.5,25207
25.139999,26.540001,7.440000,1.060000,0.160000,100.099998,-1.480000,-4.550000,295.700012,56.740002,86013.593750,38.8,103.0,35.914284,PM2.5,25208
25.639999,27.080000,7.640000,1.090000,0.160000,96.849998,-1.830000,-4.330000,296.160004,54.810001,86147.468750,38.81,103.18,36.628571,PM2.5,25209
26.400000,27.870001,7.980000,1.070000,0.160000,94.930000,-2.150000,-3.530000,296.369995,53.810001,86147.507812,38.81,103.35,37.714287,PM2.5,25210
27.000000,28.520000,8.390000,1.110000,0.160000,93.580002,-2.470000,-3.310000,296.500000,53.430000,86162.226562,38.81,103.52,38.571430,PM2.5,25211
27.750000,29.379999,9.090000,1.230000,0.170000,93.059998,-2.540000,-3.070000,296.579987,53.380001,86253.687500,38.81,103.7,39.642857,PM2.5,25212
27.379999,30.309999,9.690000,1.390000,0.180000,88.440002,-2.580000,-3.150000,296.700012,53.000000,86244.570312,38.81,103.87,39.114285,PM2.5,25213
5.390000,5.530000,0.350000,0.330000,0.110000,72.489998,-0.050000,-4.440000,286.010010,41.360001,69406.382812,38.55,94.51,7.700000,PM2.5,25401
5.460000,5.610000,0.360000,0.250000,0.110000,72.449997,-0.750000,-3.430000,284.559998,44.150002,67244.796875,38.56,94.69,7.800000,PM2.5,25402
5.450000,5.600000,0.350000,0.230000,0.110000,71.839996,-1.100000,-2.410000,281.850006,50.299999,64296.898438,38.58,94.86,7.785714,PM2.5,25403
5.510000,5.660000,0.370000,0.230000,0.110000,73.480003,-0.890000,-1.630000,281.750000,51.740002,64386.640625,38.59,95.03,7.871429,PM2.5,25404
5.470000,5.620000,0.380000,0.230000,0.110000,74.110001,-0.480000,-1.440000,282.239990,50.740002,64852.550781,38.6,95.2,7.814285,PM2.5,25405
