PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
31.459999,48.750000,92.570000,27.879999,0.600000,34.369999,5.610000,-1.140000,267.850006,41.910000,85787.523438,37.85,107.32,71.285004,SO2,23438
32.470001,48.619999,85.459999,28.320000,0.610000,33.540001,3.930000,-0.940000,268.140015,43.419998,86636.523438,37.85,107.49,67.729996,SO2,23439
21.639999,42.270000,35.389999,12.900000,0.790000,43.849998,4.730000,-2.250000,270.440002,31.590000,88965.117188,38.0,105.95,42.270000,PM10,23687
37.049999,68.629997,95.510002,23.080000,0.770000,36.180000,4.470000,-1.600000,270.549988,31.450001,89668.156250,38.0,106.12,72.755005,SO2,23688
36.639999,64.500000,109.699997,27.570000,0.600000,33.090000,4.920000,-0.640000,269.910004,33.669998,89299.023438,38.0,106.29,79.849998,SO2,23689
37.299999,63.299999,122.830002,30.230000,0.490000,30.530001,5.510000,0.300000,268.540009,37.919998,87789.046875,38.0,106.46,86.415001,SO2,23690
35.599998,59.500000,113.370003,30.309999,0.470000,30.969999,6.450000,0.360000,267.820007,38.980000,86435.609375,38.0,106.63,81.684998,SO2,23691
36.389999,60.380001,132.710007,32.189999,0.440000,30.000000,6.470000,0.060000,267.630005,40.150002,86151.531250,37.99,106.81,91.355003,SO2,23692
36.560001,60.509998,137.190002,32.990002,0.460000,29.719999,6.080000,0.030000,267.130005,42.959999,85691.601562,37.99,106.98,93.595001,SO2,23693
35.470001,58.310001,117.639999,32.259998,0.540000,30.260000,6.210000,-0.550000,266.820007,43.480000,85296.710938,37.99,107.15,83.820000,SO2,23694
34.779999,56.369999,104.720001,31.700001,0.610000,30.610001,5.230000,-1.080000,267.429993,43.400002,86070.109375,37.99,107.32,77.360001,SO2,23695
14.830000,29.799999,8.940000,5.210000,0.770000,50.970001,7.210000,-4.780000,268.690002,35.549999,86664.492188,38.14,105.77,29.799999,PM10,23940
22.510000,45.049999,33.450001,10.390000,1.020000,46.060001,4.910000,-2.790000,270.119995,32.220001,88788.148438,38.14,105.95,45.049999,PM10,23941
39.980000,75.470001,92.809998,21.570000,1.080000,37.320000,4.370000,-1.550000,270.309998,32.160000,89747.562500,38.14,106.12,71.404999,SO2,23942
40.849998,72.449997,132.169998,30.809999,0.810000,30.490000,5.220000,-0.240000,269.730011,33.869999,89303.156250,38.14,106.29,91.084999,SO2,23943
42.060001,72.169998,152.100006,36.200001,0.620000,26.500000,5.800000,0.900000,268.640015,37.130001,88053.843750,38.13,106.46,100.323074,SO2,23944
39.540001,66.910004,136.710007,37.000000,0.550000,26.270000,5.890000,1.030000,268.019989,38.860001,87174.390625,38.13,106.64,93.355003,SO2,23945
38.200001,64.110001,128.610001,36.259998,0.520000,27.200001,5.250000,0.650000,267.549988,41.259998,86758.992188,38.13,106.81,89.305000,SO2,23946
37.080002,62.450001,114.680000,35.290001,0.570000,28.230000,4.890000,-0.220000,266.589996,44.040001,85422.859375,38.12,107.15,82.339996,SO2,23948
23.459999,48.180000,39.080002,12.250000,1.290000,44.889999,6.470000,-4.100000,269.369995,33.070000,87732.382812,38.27,105.95,48.180000,PM10,24198
44.849998,86.180000,126.370003,29.469999,1.420000,31.240000,4.410000,-1.780000,270.290009,32.060001,89816.812500,38.27,106.12,88.184998,SO2,24199
49.380001,90.629997,171.529999,39.430000,1.140000,23.879999,4.910000,0.020000,269.559998,34.209999,89303.046875,38.27,106.29,103.312309,SO2,24200
49.290001,86.510002,183.949997,43.619999,0.810000,20.850000,5.230000,1.220000,268.559998,37.200001,88157.187500,38.27,106.47,105.223076,SO2,24201
24.950001,52.349998,43.759998,14.450000,1.710000,43.669998,7.470000,-4.790000,268.670013,33.480000,86573.281250,38.41,105.95,51.174999,PM10,24457
55.000000,106.019997,179.279999,41.830002,1.820000,21.709999,3.810000,-1.970000,269.980011,32.639999,89561.101562,38.41,106.12,104.504616,SO2,24458
68.769997,126.790001,239.119995,53.919998,1.450000,13.300000,3.010000,0.060000,269.230011,35.980000,89549.312500,38.41,106.3,113.710770,SO2,24459
67.410004,120.589996,249.490005,57.000000,0.950000,11.620000,2.510000,1.130000,268.619995,38.160000,88905.546875,38.4,106.47,115.306152,SO2,24460
25.680000,55.570000,36.040001,14.800000,2.210000,43.869999,6.480000,-4.910000,268.859985,32.119999,85930.078125,38.54,105.95,55.250000,CO,24717
67.190002,123.360001,170.940002,44.540001,1.760000,18.910000,0.420000,-1.380000,269.160004,35.169998,89435.023438,38.54,106.12,103.221542,SO2,24718
83.309998,156.910004,268.739990,57.880001,1.070000,11.070000,-1.090000,-0.330000,268.070007,41.169998,89775.703125,38.54,106.3,118.267693,SO2,24719
70.389999,130.399994,242.729996,54.880001,0.670000,12.490000,-1.350000,0.820000,268.200012,39.950001,89395.882812,38.54,106.47,114.266151,SO2,24720
51.950001,95.739998,157.639999,42.860001,0.480000,19.760000,-1.510000,1.470000,267.730011,40.270000,88407.476562,38.54,106.64,101.175385,SO2,24721
24.330000,53.860001,25.090000,14.800000,2.820000,44.730000,7.630000,-7.430000,267.839996,31.680000,82466.406250,38.68,105.95,70.500000,CO,24975
57.020000,112.250000,129.929993,36.369999,1.730000,24.219999,-0.270000,-0.450000,268.380005,35.200001,87778.023438,38.68,106.13,89.964996,SO2,24976
69.080002,137.509995,194.789993,47.750000,0.850000,17.360001,-3.400000,-0.650000,266.980011,41.580002,89940.132812,38.68,106.3,106.890770,SO2,24977
56.970001,111.300003,150.910004,40.790001,0.540000,22.530001,-3.490000,0.670000,267.630005,38.790001,89544.109375,38.68,106.47,100.139999,SO2,24978
46.490002,92.480003,117.050003,33.060001,0.400000,28.480000,-3.620000,0.900000,267.250000,37.029999,89051.539062,38.67,106.65,83.525002,SO2,24979
22.930000,51.220001,19.790001,14.620000,3.270000,45.750000,11.130000,-8.440000,263.959991,36.700001,76256.492188,38.82,105.95,81.750000,CO,25225
35.880001,78.760002,59.240002,22.020000,2.710000,36.570000,5.590000,-2.190000,268.279999,31.469999,83505.210938,38.81,106.13,67.750000,CO,25226
59.720001,127.650002,151.529999,38.689999,1.230000,25.410000,-2.780000,0.190000,266.760010,37.360001,90043.937500,38.81,106.3,100.235382,SO2,25227
54.270000,119.019997,140.000000,36.040001,0.790000,28.219999,-3.640000,0.190000,267.279999,35.959999,89967.140625,38.81,106.48,95.000000,SO2,25228
47.599998,107.489998,124.169998,31.580000,0.570000,31.840000,-3.790000,0.290000,267.000000,33.330002,89558.296875,38.81,106.65,87.084999,SO2,25229
23.730000,53.889999,22.840000,14.730000,2.950000,41.660000,12.300000,-4.110000,267.100006,31.190001,80582.062500,38.95,106.13,73.750000,CO,25468
45.630001,106.690002,114.110001,30.730000,2.210000,28.620001,1.900000,-0.250000,268.029999,33.240002,88426.796875,38.95,106.3,82.055000,SO2,25469
50.990002,121.860001,145.649994,35.500000,1.710000,27.120001,-2.260000,-0.590000,267.200012,33.779999,90158.976562,38.95,106.48,97.824997,SO2,25470
52.310001,124.900002,144.009995,36.259998,1.040000,27.400000,-2.610000,-0.070000,266.890015,33.180000,90002.906250,38.94,106.65,97.004997,SO2,25471
43.360001,105.260002,113.669998,33.919998,0.910000,29.100000,-2.390000,-0.180000,266.480011,32.860001,89506.148438,38.94,106.83,81.834999,SO2,25472
21.510000,48.599998,19.709999,13.330000,2.610000,43.490002,12.420000,-2.680000,265.329987,33.029999,81284.570312,39.08,106.13,65.250000,CO,25712
30.010000,72.180000,72.339996,21.389999,2.540000,36.750000,9.130000,-3.690000,267.420013,31.959999,85050.453125,39.08,106.31,63.500000,CO,25713
38.400002,94.910004,120.699997,27.770000,2.330000,32.020000,5.210000,-3.700000,267.640015,31.950001,87019.578125,39.08,106.48,85.349998,SO2,25714
39.889999,98.230003,99.680000,28.540001,1.660000,30.370001,2.080000,-1.230000,267.149994,32.950001,88742.453125,39.08,106.65,74.839996,SO2,25715
44.119999,108.870003,121.110001,33.820000,1.270000,27.930000,-0.020000,-1.550000,266.709991,32.889999,89764.312500,39.08,106.83,85.555000,SO2,25716
28.000000,66.220001,58.450001,19.230000,2.230000,37.950001,9.230000,-4.090000,264.230011,39.759998,83588.140625,39.22,106.31,58.110001,PM10,25957
30.190001,72.790001,75.440002,21.209999,1.950000,37.240002,9.840000,-4.740000,264.130005,37.349998,83179.851562,39.22,106.48,62.720001,SO2,25958
29.959999,72.470001,68.599998,21.520000,1.630000,35.360001,8.180000,-3.440000,266.559998,32.419998,86279.781250,39.21,106.66,61.235001,PM10,25959
25.000000,59.029999,49.250000,20.190001,1.290000,35.180000,7.950000,-4.340000,264.899994,37.459999,86213.562500,39.35,106.66,54.514999,PM10,26201
